,Volcano Number,Volcano Name_x,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude_x,Longitude_x,Volcano Name_y,Country,Primary Volcano Type,Activity Evidence,Last Known Eruption,Region,Subregion,Latitude_y,Longitude_y,Elevation (m),Dominant Rock Type,Tectonic Setting
7005,382081,Picos Volcanic System,13005,Confirmed Eruption,East-central part (Cruz),,,,850,150.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,37.78,-25.67,Picos Volcanic System,Portugal,Pyroclastic cone(s),Eruption Observed,1652 CE,Atlantic Ocean,Azores,37.78,-25.67,350.0,Trachybasalt / Tephrite Basanite,Rift zone / Oceanic crust (< 15 km)
7006,315030,Churchill,20422,Confirmed Eruption,,6.0,,,847,1.0,,,,,Tephrochronology,,,,,,,,61.38,-141.75,Churchill,United States,Stratovolcano,Eruption Dated,847 CE,Alaska,Alaska (eastern),61.38,-141.75,5005.0,Dacite,Intraplate / Continental crust (>25 km)
7007,282090,Kirishimayama,17102,Confirmed Eruption,,2.0,?,,843,,0.0,,0.0,,Historical Observations,,848.0,,0.0,,0.0,,31.934,130.862,Kirishimayama,Japan,Shield,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.934,130.862,1700.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7008,323020,Medicine Lake,20646,Confirmed Eruption,SW flank (Paint Pot Crater),,,?,840,,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,41.611,-121.554,Medicine Lake,United States,Shield,Eruption Dated,1060 CE,Canada and Western USA,USA (California),41.611,-121.554,2412.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7009,382100,Furnas,13038,Confirmed Eruption,Center of caldera (Gaspar),4.0,,,840,100.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,37.77,-25.32,Furnas,Portugal,Stratovolcano,Eruption Observed,1630 CE,Atlantic Ocean,Azores,37.77,-25.32,805.0,Trachyte / Trachydacite,Rift zone / Oceanic crust (< 15 km)
7010,284030,Kozushima,17576,Confirmed Eruption,Tenjo-san,4.0,,,838,,8.0,?,2.0,,Historical Observations,,,,,,,,34.219,139.153,Kozushima,Japan,Lava dome(s),Eruption Observed,838 CE,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.219,139.153,572.0,Rhyolite,Subduction zone / Oceanic crust (< 15 km)
7011,284010,Izu-Oshima,18172,Confirmed Eruption,"Summit, SE flank",3.0,,?,838,,8.0,?,0.0,,Historical Observations,,,,,,,,34.724,139.394,Izu-Oshima,Japan,Stratovolcano,Eruption Observed,1990 CE,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.724,139.394,758.0,Basalt / Picro-Basalt,Subduction zone / Oceanic crust (< 15 km)
7012,283200,Naruko,17994,Confirmed Eruption,,1.0,,,837,,5.0,,27.0,,Historical Observations,,,,,,,,38.729,140.734,Naruko,Japan,Caldera,Eruption Observed,837 CE,"Japan, Taiwan, Marianas",Honshu,38.729,140.734,470.0,Rhyolite,Subduction zone / Continental crust (>25 km)
7013,282090,Kirishimayama,17101,Confirmed Eruption,Ohachi,3.0,,,837,,0.0,,0.0,,Historical Observations,?,839.0,,0.0,,0.0,,31.934,130.862,Kirishimayama,Japan,Shield,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.934,130.862,1700.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7014,284040,Miyakejima,18255,Confirmed Eruption,,3.0,,,832,,6.0,,23.0,,Historical Observations,,,,,,,,34.094,139.526,Miyakejima,Japan,Stratovolcano,Eruption Observed,2010 CE,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.094,139.526,775.0,Basalt / Picro-Basalt,Subduction zone / Oceanic crust (< 15 km)
7015,283220,Chokaisan,18013,Confirmed Eruption,,,,,830,,1.0,,0.0,,Historical Observations,,,,,,,,39.099,140.049,Chokaisan,Japan,Stratovolcano(es),Eruption Observed,1974 CE,"Japan, Taiwan, Marianas",Honshu,39.099,140.049,2236.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7016,283030,Fujisan,17435,Confirmed Eruption,NW flank (Koriana),2.0,,,830,,0.0,,0.0,,Historical Observations,,,,,,,,35.361,138.728,Fujisan,Japan,Stratovolcano,Eruption Observed,1708 CE,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7017,300180,Kikhpinych,19211,Confirmed Eruption,Savich cone,,,,830,25.0,0.0,,0.0,,Tephrochronology,,,,,,,,54.489,160.251,Kikhpinych,Russia,Stratovolcano(es),Eruption Dated,1550 CE,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.489,160.251,1506.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7018,323020,Medicine Lake,20645,Confirmed Eruption,North flank,,,?,830,,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,41.611,-121.554,Medicine Lake,United States,Shield,Eruption Dated,1060 CE,Canada and Western USA,USA (California),41.611,-121.554,2412.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7019,332020,Mauna Loa,10166,Confirmed Eruption,Mokuaweoweo and NW flank,0.0,,?,830,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608,Mauna Loa,United States,Shield,Eruption Observed,1984 CE,Hawaii and Pacific Ocean,Hawaiian Islands,19.475,-155.608,4170.0,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
7020,282060,Kikai,16989,Confirmed Eruption,Iwo-dake,,,,830,40.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,30.793,130.305,Kikai,Japan,Caldera,Eruption Observed,2013 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,30.793,130.305,704.0,Rhyolite,Subduction zone / Oceanic crust (< 15 km)
7021,283030,Fujisan,17434,Confirmed Eruption,,2.0,?,,826,,12.0,,31.0,30.0,Historical Observations,,,,,,,,35.361,138.728,Fujisan,Japan,Stratovolcano,Eruption Observed,1708 CE,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7022,341090,Popocatepetl,10514,Confirmed Eruption,,4.0,P,,823,,3.0,,1.0,90.0,Ice Core,,,,,,,,19.023,-98.622,Popocatepetl,Mexico,Stratovolcano(es),Eruption Observed,2018 CE,México and Central America,Mexico,19.023,-98.622,5393.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7023,284010,Izu-Oshima,18171,Confirmed Eruption,,3.0,,?,822,,0.0,,0.0,,Varve Count,,,,,,,,34.724,139.394,Izu-Oshima,Japan,Stratovolcano,Eruption Observed,1990 CE,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.724,139.394,758.0,Basalt / Picro-Basalt,Subduction zone / Oceanic crust (< 15 km)
7024,241030,Taranaki [Egmont],14446,Confirmed Eruption,,,,,820,30.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-39.3,174.07,Taranaki [Egmont],New Zealand,Stratovolcano,Eruption Observed,1854 CE,New Zealand to Fiji,New Zealand,-39.3,174.07,2518.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7025,211030,Ischia,13391,Confirmed Eruption,Near Arso,,,,820,300.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,40.73,13.897,Ischia,Italy,Complex,Eruption Observed,1302 CE,Mediterranean and Western Asia,Italy,40.73,13.897,789.0,Trachyte / Trachydacite,Subduction zone / Continental crust (>25 km)
7026,382050,Terceira,19957,Confirmed Eruption,Santa Barbara,,,,820,40.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,38.73,-27.32,Terceira,Portugal,Stratovolcano(es),Eruption Observed,2000 CE,Atlantic Ocean,Azores,38.73,-27.32,1023.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
7027,372030,Katla,19935,Confirmed Eruption,,,,?,820,,0.0,,0.0,,Tephrochronology,,,,,,,,63.633,-19.083,Katla,Iceland,Subglacial,Eruption Observed,1918 CE,Iceland and Arctic Ocean,Iceland (southern),63.633,-19.083,1490.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
7028,283220,Chokaisan,18012,Confirmed Eruption,,,,,817,7.0,0.0,,0.0,,Historical Observations,,,,,,,,39.099,140.049,Chokaisan,Japan,Stratovolcano(es),Eruption Observed,1974 CE,"Japan, Taiwan, Marianas",Honshu,39.099,140.049,2236.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7029,283090,Niigata-Yakeyama,17535,Confirmed Eruption,,,,?,813,,0.0,,0.0,,Historical Observations,,,,,,,,36.921,138.036,Niigata-Yakeyama,Japan,Lava dome,Eruption Observed,1998 CE,"Japan, Taiwan, Marianas",Honshu,36.921,138.036,2400.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7030,332020,Mauna Loa,10165,Confirmed Eruption,Mokuaweoweo,0.0,,?,810,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608,Mauna Loa,United States,Shield,Eruption Observed,1984 CE,Hawaii and Pacific Ocean,Hawaiian Islands,19.475,-155.608,4170.0,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
7031,261080,Sinabung,22270,Confirmed Eruption,SE flank,,,,810,70.0,,,,,Radiocarbon (corrected),,,,,,,,3.17,98.392,Sinabung,Indonesia,Stratovolcano,Eruption Observed,2018 CE,Indonesia,Sumatra,3.17,98.392,2460.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7032,283230,Akita-Komagatake,18048,Confirmed Eruption,,3.0,,?,807,,0.0,,0.0,,Historical Observations,,,,,,,,39.761,140.799,Akita-Komagatake,Japan,Stratovolcano(es),Eruption Observed,1971 CE,"Japan, Taiwan, Marianas",Honshu,39.761,140.799,1637.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7033,283160,Bandaisan,17894,Confirmed Eruption,O-Bandai,3.0,,,806,,0.0,,0.0,,Historical Observations,,,,,,,,37.601,140.072,Bandaisan,Japan,Stratovolcano,Eruption Observed,1888 CE,"Japan, Taiwan, Marianas",Honshu,37.601,140.072,1816.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7034,283030,Fujisan,17433,Confirmed Eruption,"Summit, NE and NW flanks (Tenjin-yama)",4.0,,,800,,4.0,,11.0,,Historical Observations,,802.0,,2.0,>,6.0,,35.361,138.728,Fujisan,Japan,Stratovolcano,Eruption Observed,1708 CE,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7035,283140,Nikko-Shiranesan,17856,Confirmed Eruption,,,,?,800,,0.0,,0.0,,Tephrochronology,,,,,,,,36.799,139.376,Nikko-Shiranesan,Japan,Shield,Eruption Observed,1952 CE,"Japan, Taiwan, Marianas",Honshu,36.799,139.376,2578.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7036,300122,Kostakan,19111,Confirmed Eruption,"Maar S of Lake Kostakan, Krasny cone",3.0,,,800,50.0,0.0,,0.0,,Tephrochronology,,,,,,,,53.83,158.05,Kostakan,Russia,Pyroclastic cone(s),Eruption Dated,1350 CE,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.83,158.05,1150.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7037,323080,Lassen Volcanic Center,20650,Confirmed Eruption,Chaos Crags,,,,800,300.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,40.492,-121.508,Lassen Volcanic Center,United States,Stratovolcano,Eruption Observed,1917 CE,Canada and Western USA,USA (California),40.492,-121.508,3187.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7038,342040,Almolonga,10627,Confirmed Eruption,Cerro Quemado,3.0,,,800,50.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,14.797,-91.519,Almolonga,Guatemala,Stratovolcano,Eruption Observed,1818 CE,México and Central America,Guatemala,14.797,-91.519,3173.0,Dacite,Subduction zone / Continental crust (>25 km)
7039,300280,Ichinsky,19592,Confirmed Eruption,,,,,800,300.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,55.678,157.718,Ichinsky,Russia,Stratovolcano,Eruption Observed,1740 CE,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.678,157.718,3596.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7040,372070,Hekla,12729,Confirmed Eruption,Heklutaglahraun,,,,800,50.0,0.0,,0.0,,Tephrochronology,,,,,,,,63.983,-19.666,Hekla,Iceland,Stratovolcano,Eruption Observed,2000 CE,Iceland and Arctic Ocean,Iceland (southern),63.983,-19.666,1490.0,Andesite / Basaltic Andesite,Rift zone / Oceanic crust (< 15 km)
7041,383030,Tenerife,13100,Confirmed Eruption,Pico de Tiede,0.0,,,800,150.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,28.271,-16.641,Tenerife,Spain,Stratovolcano,Eruption Observed,1909 CE,Atlantic Ocean,Canary Islands,28.271,-16.641,3715.0,Phonolite,Intraplate / Oceanic crust (< 15 km)
7042,352080,Tungurahua,11621,Confirmed Eruption,,,,?,800,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-1.467,-78.442,Tungurahua,Ecuador,Stratovolcano,Eruption Observed,2016 CE,South America,Ecuador,-1.467,-78.442,5023.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7043,331021,Axial Seamount,20929,Confirmed Eruption,West caldera rim,0.0,,,800,107.0,,,,,Radiocarbon (corrected),,,,,,,,45.95,-130.0,Axial Seamount,Undersea Features,Submarine,Eruption Observed,2015 CE,Hawaii and Pacific Ocean,Pacific Ocean (northern),45.95,-130.0,-1410.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
7044,252040,Dakataua,20981,Confirmed Eruption,,,,,800,60.0,,,,,Radiocarbon (uncorrected),,,,,,,,-5.094,150.094,Dakataua,Papua New Guinea,Caldera,Eruption Dated,1895 CE,Melanesia and Australia,New Britain,-5.094,150.094,408.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7045,332060,Haleakala,10284,Confirmed Eruption,Haleakala crater (Puu Nole),,,,790,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,20.708,-156.25,Haleakala,United States,Shield,Eruption Dated,1750 CE,Hawaii and Pacific Ocean,Hawaiian Islands,20.708,-156.25,3055.0,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
7046,360100,"Trois Pitons, Morne",12375,Confirmed Eruption,Micotrin?,,,,790,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,15.37,-61.33,"Trois Pitons, Morne",Dominica,Complex,Eruption Dated,920 CE,West Indies,West Indies,15.37,-61.33,1387.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
7047,282090,Kirishimayama,17100,Confirmed Eruption,Ohachi (Katazoe Scoria),4.0,,,788,,4.0,,18.0,,Historical Observations,,,,,,,,31.934,130.862,Kirishimayama,Japan,Shield,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.934,130.862,1700.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7048,211020,Vesuvius,13315,Confirmed Eruption,Summit and south flank,3.0,,,787,,10.0,,15.0,45.0,Historical Observations,,788.0,,1.0,,15.0,45.0,40.821,14.426,Vesuvius,Italy,Stratovolcano,Eruption Observed,1944 CE,Mediterranean and Western Asia,Italy,40.821,14.426,1281.0,Phono-tephrite /  Tephri-phonolite,Subduction zone / Continental crust (>25 km)
7049,283030,Fujisan,17432,Confirmed Eruption,,3.0,,,781,,7.0,,0.0,,Historical Observations,,781.0,,7.0,,0.0,,35.361,138.728,Fujisan,Japan,Stratovolcano,Eruption Observed,1708 CE,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7050,341120,"Chichon, El",10606,Confirmed Eruption,,5.0,,,780,100.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,17.36,-93.228,"Chichon, El",Mexico,Lava dome(s),Eruption Observed,1982 CE,México and Central America,Mexico,17.36,-93.228,1150.0,Trachyandesite / Basaltic Trachyandesite,Subduction zone / Continental crust (>25 km)
7051,323020,Medicine Lake,20644,Confirmed Eruption,NE caldera rim (Mt. Hoffman area),,,?,780,,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,41.611,-121.554,Medicine Lake,United States,Shield,Eruption Dated,1060 CE,Canada and Western USA,USA (California),41.611,-121.554,2412.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7052,321050,St. Helens,20539,Confirmed Eruption,NE flank (Sugar Bowl),,,,780,300.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,46.2,-122.18,St. Helens,United States,Stratovolcano,Eruption Observed,2008 CE,Canada and Western USA,USA (Washington),46.2,-122.18,2549.0,Dacite,Subduction zone / Continental crust (>25 km)
7053,211042,Lipari,13396,Confirmed Eruption,Monte Pelato,,,,780,100.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,38.49,14.933,Lipari,Italy,Stratovolcano(es),Eruption Dated,1230 CE,Mediterranean and Western Asia,Italy,38.49,14.933,590.0,Rhyolite,Subduction zone / Continental crust (>25 km)
7054,372030,Katla,19934,Confirmed Eruption,,,,?,780,,0.0,,0.0,,Tephrochronology,,,,,,,,63.633,-19.083,Katla,Iceland,Subglacial,Eruption Observed,1918 CE,Iceland and Arctic Ocean,Iceland (southern),63.633,-19.083,1490.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
7055,282080,Aira,17049,Confirmed Eruption,,0.0,?,,778,,0.0,,0.0,,Historical Observations,,,,,,,,31.593,130.657,Aira,Japan,Caldera,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.593,130.657,1117.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7056,282130,Yufu-Tsurumi,17367,Confirmed Eruption,,0.0,,,771,,0.0,,0.0,,Historical Observations,,,,,,,,33.282,131.39,Yufu-Tsurumi,Japan,Lava dome(s),Eruption Observed,867 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,33.282,131.39,1584.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7057,332040,Hualalai,10247,Confirmed Eruption,SSE rift zone (4.5 km NW of Waha Pele,1.0,,,770,200.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.692,-155.87,Hualalai,United States,Shield,Eruption Observed,1801 CE,Hawaii and Pacific Ocean,Hawaiian Islands,19.692,-155.87,2523.0,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
7058,282070,Ata,17025,Confirmed Eruption,Kaimon,4.0,,?,770,,0.0,,0.0,,Tephrochronology,,,,,,,,31.22,130.57,Ata,Japan,Caldera(s),Eruption Observed,885 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.22,130.57,924.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7059,245010,Taveuni,14844,Confirmed Eruption,,2.0,,?,770,,0.0,,0.0,,Tephrochronology,,,,,,,,-16.82,-179.97,Taveuni,Fiji,Shield,Eruption Dated,1550 CE,New Zealand to Fiji,Fiji Islands,-16.82,-179.97,1241.0,Basalt / Picro-Basalt,Subduction zone / Crustal thickness unknown
7060,352050,Cotopaxi,11532,Confirmed Eruption,,4.0,,,770,75.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-0.677,-78.436,Cotopaxi,Ecuador,Stratovolcano,Eruption Observed,2016 CE,South America,Ecuador,-0.677,-78.436,5911.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7061,282080,Aira,17048,Confirmed Eruption,,3.0,^,,766,,7.0,,20.0,,Historical Observations,,,,,,,,31.593,130.657,Aira,Japan,Caldera,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.593,130.657,1117.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7062,282080,Aira,17047,Confirmed Eruption,East flank (Nabe-yama),4.0,,,764,,1.0,,0.0,,Historical Observations,,,,,,,,31.593,130.657,Aira,Japan,Caldera,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.593,130.657,1117.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7063,354010,"Misti, El",11761,Confirmed Eruption,,,,,760,100.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-16.294,-71.409,"Misti, El",Peru,Stratovolcano,Eruption Observed,1985 CE,South America,Peru,-16.294,-71.409,5822.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7064,282060,Kikai,16988,Confirmed Eruption,Iwo-dake,3.0,,?,750,,0.0,,0.0,,Tephrochronology,,,,,,,,30.793,130.305,Kikai,Japan,Caldera,Eruption Observed,2013 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,30.793,130.305,704.0,Rhyolite,Subduction zone / Oceanic crust (< 15 km)
7065,282043,Kuchinoshima,16950,Confirmed Eruption,,,,,750,50.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,29.968,129.926,Kuchinoshima,Japan,Stratovolcano(es),Eruption Dated,1190 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.968,129.926,628.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
7066,300270,Sheveluch,19558,Confirmed Eruption,,3.0,,?,750,,0.0,,0.0,,Tephrochronology,,,,,,,,56.653,161.36,Sheveluch,Russia,Stratovolcano,Eruption Observed,2018 CE,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.653,161.36,3283.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
7067,284040,Miyakejima,18254,Confirmed Eruption,NE flank,3.0,,,750,50.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,34.094,139.526,Miyakejima,Japan,Stratovolcano,Eruption Observed,2010 CE,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.094,139.526,775.0,Basalt / Picro-Basalt,Subduction zone / Oceanic crust (< 15 km)
7068,300190,Krasheninnikov,19242,Confirmed Eruption,"Central N cone, SE flank of S cone",3.0,,?,750,,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,54.596,160.27,Krasheninnikov,Russia,Caldera,Eruption Dated,1550 CE,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.596,160.27,1816.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7069,300060,Mutnovsky,18953,Confirmed Eruption,,3.0,,?,750,,0.0,,0.0,,Tephrochronology,,,,,,,,52.449,158.196,Mutnovsky,Russia,Complex,Eruption Observed,2000 CE,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.449,158.196,2288.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
7070,290320,Nemo Peak,17630,Confirmed Eruption,,,,?,750,,0.0,,0.0,,Tephrochronology,,,,,,,,49.57,154.808,Nemo Peak,Russia,Caldera,Eruption Observed,1938 CE,Kuril Islands,Kuril Islands,49.57,154.808,1018.0,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km)
7071,355130,"Ojos del Salado, Nevados",11882,Confirmed Eruption,,,,,750,250.0,0.0,,0.0,,Tephrochronology,,,,,,,,-27.109,-68.541,"Ojos del Salado, Nevados",Chile-Argentina,Stratovolcano,Eruption Dated,750 CE,South America,"Northern Chile, Bolivia and Argentina",-27.109,-68.541,6879.0,Dacite,Subduction zone / Continental crust (>25 km)
7072,351040,Machin,11309,Confirmed Eruption,,,,?,750,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,4.487,-75.389,Machin,Colombia,Stratovolcano,Eruption Dated,1180 CE,South America,Colombia,4.487,-75.389,2749.0,Dacite,Subduction zone / Continental crust (>25 km)
7073,351012,"Bravo, Cerro",11262,Confirmed Eruption,,4.0,,,750,150.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,5.091,-75.293,"Bravo, Cerro",Colombia,Stratovolcano,Eruption Dated,1720 CE,South America,Colombia,5.091,-75.293,3985.0,Dacite,Subduction zone / Continental crust (>25 km)
