lon,lat,elevation
-156.9,18.88333333,-4393
-156.8833333,18.88333333,-4434
-156.8666667,18.88333333,-4464
-156.85,18.88333333,-4470
-156.8333333,18.88333333,-4498
-156.8166667,18.88333333,-4523
-156.8,18.88333333,-4539
-156.7833333,18.88333333,-4550
-156.7666667,18.88333333,-4555
-156.75,18.88333333,-4540
-156.7333333,18.88333333,-4515
-156.7166667,18.88333333,-4526
-156.7,18.88333333,-4560
-156.6833333,18.88333333,-4582
-156.6666667,18.88333333,-4596
-156.65,18.88333333,-4620
-156.6333333,18.88333333,-4648
-156.6166667,18.88333333,-4660
-156.6,18.88333333,-4643
-156.5833333,18.88333333,-4643
-156.5666667,18.88333333,-4678
-156.55,18.88333333,-4663
-156.5333333,18.88333333,-4648
-156.5166667,18.88333333,-4635
-156.5,18.88333333,-4624
-156.4833333,18.88333333,-4608
-156.4666667,18.88333333,-4579
-156.45,18.88333333,-4554
-156.4333333,18.88333333,-4578
-156.4166667,18.88333333,-4583
-156.4,18.88333333,-4587
-156.3833333,18.88333333,-4575
-156.3666667,18.88333333,-4571
-156.35,18.88333333,-4568
-156.3333333,18.88333333,-4585
-156.3166667,18.88333333,-4591
-156.3,18.88333333,-4552
-156.2833333,18.88333333,-4521
-156.2666667,18.88333333,-4491
-156.25,18.88333333,-4456
-156.2333333,18.88333333,-4423
-156.2166667,18.88333333,-4408
-156.2,18.88333333,-4333
-156.1833333,18.88333333,-4370
-156.1666667,18.88333333,-4351
-156.15,18.88333333,-4241
-156.1333333,18.88333333,-4038
-156.1166667,18.88333333,-3973
-156.1,18.88333333,-3940
-156.0833333,18.88333333,-4046
-156.0666667,18.88333333,-3930
-156.05,18.88333333,-3732
-156.0333333,18.88333333,-3349
-156.0166667,18.88333333,-3652
-156,18.88333333,-3605
-155.9833333,18.88333333,-3471
-155.9666667,18.88333333,-3388
-155.95,18.88333333,-3157
-155.9333333,18.88333333,-3062
-155.9166667,18.88333333,-2724
-155.9,18.88333333,-2382
-155.8833333,18.88333333,-2086
-155.8666667,18.88333333,-1838
-155.85,18.88333333,-1578
-155.8333333,18.88333333,-1409
-155.8166667,18.88333333,-1897
-155.8,18.88333333,-1888
-155.7833333,18.88333333,-1858
-155.7666667,18.88333333,-1811
-155.75,18.88333333,-1788
-155.7333333,18.88333333,-1825
-155.7166667,18.88333333,-1741
-155.7,18.88333333,-548
-155.6833333,18.88333333,-106
-155.6666667,18.88333333,-146
-155.65,18.88333333,-617
-155.6333333,18.88333333,-1030
-155.6166667,18.88333333,-1489
-155.6,18.88333333,-1861
-155.5833333,18.88333333,-2203
-155.5666667,18.88333333,-2419
-155.55,18.88333333,-2947
-155.5333333,18.88333333,-3383
-155.5166667,18.88333333,-3711
-155.5,18.88333333,-3744
-155.4833333,18.88333333,-3779
-155.4666667,18.88333333,-3833
-155.45,18.88333333,-3834
-155.4333333,18.88333333,-3858
-155.4166667,18.88333333,-3893
-155.4,18.88333333,-3878
-155.3833333,18.88333333,-3938
-155.3666667,18.88333333,-3791
-155.35,18.88333333,-3753
-155.3333333,18.88333333,-3697
-155.3166667,18.88333333,-3600
-155.3,18.88333333,-3344
-155.2833333,18.88333333,-2890
-155.2666667,18.88333333,-2031
-155.25,18.88333333,-1599
-155.2333333,18.88333333,-1948
-155.2166667,18.88333333,-2614
-155.2,18.88333333,-3300
-155.1833333,18.88333333,-3909
-155.1666667,18.88333333,-4377
-155.15,18.88333333,-4574
-155.1333333,18.88333333,-4614
-155.1166667,18.88333333,-4724
-155.1,18.88333333,-4799
-155.0833333,18.88333333,-4874
-155.0666667,18.88333333,-4873
-155.05,18.88333333,-4805
-155.0333333,18.88333333,-4786
-155.0166667,18.88333333,-4918
-155,18.88333333,-5055
-154.9833333,18.88333333,-5104
-154.9666667,18.88333333,-5115
-154.95,18.88333333,-5127
-154.9333333,18.88333333,-5149
-154.9166667,18.88333333,-5174
-154.9,18.88333333,-5189
-154.8833333,18.88333333,-5213
-154.8666667,18.88333333,-5219
-154.85,18.88333333,-5233
-154.8333333,18.88333333,-5270
-154.8166667,18.88333333,-5303
-154.8,18.88333333,-5326
-154.7833333,18.88333333,-5344
-154.7666667,18.88333333,-5361
-154.75,18.88333333,-5373
-154.7333333,18.88333333,-5383
-154.7166667,18.88333333,-5399
-154.7,18.88333333,-5412
-154.6833333,18.88333333,-5416
-154.6666667,18.88333333,-5402
-154.65,18.88333333,-5401
-154.6333333,18.88333333,-5405
-154.6166667,18.88333333,-5413
-154.6,18.88333333,-5420
-154.5833333,18.88333333,-5424
-154.5666667,18.88333333,-5422
-154.55,18.88333333,-5407
-154.5333333,18.88333333,-5385
-154.5166667,18.88333333,-5364
-154.5,18.88333333,-5342
-154.4833333,18.88333333,-5322
-154.4666667,18.88333333,-5306
-154.45,18.88333333,-5446
-154.4333333,18.88333333,-5462
-154.4166667,18.88333333,-5438
-154.4,18.88333333,-5425
-154.3833333,18.88333333,-5415
-154.3666667,18.88333333,-5413
-154.35,18.88333333,-5411
-154.3333333,18.88333333,-5412
-154.3166667,18.88333333,-5410
-154.3,18.88333333,-5404
-154.2833333,18.88333333,-5396
-154.2666667,18.88333333,-5388
-154.25,18.88333333,-5381
-154.2333333,18.88333333,-5375
-154.2166667,18.88333333,-5368
-154.2,18.88333333,-5358
-154.1833333,18.88333333,-5349
-154.1666667,18.88333333,-5346
-154.15,18.88333333,-5343
-154.1333333,18.88333333,-5339
-154.1166667,18.88333333,-5333
-154.1,18.88333333,-5326
-154.0833333,18.88333333,-5318
-154.0666667,18.88333333,-5310
-154.05,18.88333333,-5304
-154.0333333,18.88333333,-5300
-154.0166667,18.88333333,-5295
-156.9833333,18.9,-4183
-156.9666667,18.9,-4290
-156.95,18.9,-4283
-156.9333333,18.9,-4240
-156.9166667,18.9,-4279
-156.9,18.9,-4331
-156.8833333,18.9,-4466
-156.8666667,18.9,-4476
-156.85,18.9,-4463
-156.8333333,18.9,-4506
-156.8166667,18.9,-4523
-156.8,18.9,-4541
-156.7833333,18.9,-4555
-156.7666667,18.9,-4561
-156.75,18.9,-4552
-156.7333333,18.9,-4534
-156.7166667,18.9,-4527
-156.7,18.9,-4556
-156.6833333,18.9,-4564
-156.6666667,18.9,-4600
-156.65,18.9,-4624
-156.6333333,18.9,-4643
-156.6166667,18.9,-4655
-156.6,18.9,-4660
-156.5833333,18.9,-4684
-156.5666667,18.9,-4661
-156.55,18.9,-4648
-156.5333333,18.9,-4636
-156.5166667,18.9,-4634
-156.5,18.9,-4619
-156.4833333,18.9,-4615
-156.4666667,18.9,-4567
-156.45,18.9,-4502
-156.4333333,18.9,-4455
-156.4166667,18.9,-4305
-156.4,18.9,-4294
-156.3833333,18.9,-4334
-156.3666667,18.9,-4200
-156.35,18.9,-4391
-156.3333333,18.9,-4482
-156.3166667,18.9,-4549
-156.3,18.9,-4545
-156.2833333,18.9,-4532
-156.2666667,18.9,-4475
-156.25,18.9,-4440
-156.2333333,18.9,-4410
-156.2166667,18.9,-4393
-156.2,18.9,-4380
-156.1833333,18.9,-4330
-156.1666667,18.9,-4258
-156.15,18.9,-4205
-156.1333333,18.9,-3937
-156.1166667,18.9,-3870
-156.1,18.9,-3825
-156.0833333,18.9,-3658
-156.0666667,18.9,-3874
-156.05,18.9,-3230
-156.0333333,18.9,-3065
-156.0166667,18.9,-3570
-156,18.9,-3592
-155.9833333,18.9,-3434
-155.9666667,18.9,-3140
-155.95,18.9,-2866
-155.9333333,18.9,-2760
-155.9166667,18.9,-2689
-155.9,18.9,-2248
-155.8833333,18.9,-1897
-155.8666667,18.9,-1497
-155.85,18.9,-1191
-155.8333333,18.9,-1350
-155.8166667,18.9,-1704
-155.8,18.9,-1686
-155.7833333,18.9,-1718
-155.7666667,18.9,-1746
-155.75,18.9,-1719
-155.7333333,18.9,-1733
-155.7166667,18.9,-1346
-155.7,18.9,-630
-155.6833333,18.9,-49
-155.6666667,18.9,-77
-155.65,18.9,-193
-155.6333333,18.9,-648
-155.6166667,18.9,-1056
-155.6,18.9,-1473
-155.5833333,18.9,-1816
-155.5666667,18.9,-2113
-155.55,18.9,-2595
-155.5333333,18.9,-3169
-155.5166667,18.9,-3398
-155.5,18.9,-3536
-155.4833333,18.9,-3598
-155.4666667,18.9,-3680
-155.45,18.9,-3728
-155.4333333,18.9,-3743
-155.4166667,18.9,-3684
-155.4,18.9,-3574
-155.3833333,18.9,-3629
-155.3666667,18.9,-3653
-155.35,18.9,-3629
-155.3333333,18.9,-3591
-155.3166667,18.9,-3065
-155.3,18.9,-2701
-155.2833333,18.9,-2184
-155.2666667,18.9,-1543
-155.25,18.9,-1313
-155.2333333,18.9,-1422
-155.2166667,18.9,-2639
-155.2,18.9,-3282
-155.1833333,18.9,-3888
-155.1666667,18.9,-4233
-155.15,18.9,-4539
-155.1333333,18.9,-4605
-155.1166667,18.9,-4662
-155.1,18.9,-4703
-155.0833333,18.9,-4742
-155.0666667,18.9,-4741
-155.05,18.9,-4602
-155.0333333,18.9,-4459
-155.0166667,18.9,-4729
-155,18.9,-4969
-154.9833333,18.9,-5016
-154.9666667,18.9,-5060
-154.95,18.9,-5072
-154.9333333,18.9,-5096
-154.9166667,18.9,-5120
-154.9,18.9,-5137
-154.8833333,18.9,-5171
-154.8666667,18.9,-5184
-154.85,18.9,-5203
-154.8333333,18.9,-5248
-154.8166667,18.9,-5298
-154.8,18.9,-5318
-154.7833333,18.9,-5334
-154.7666667,18.9,-5365
-154.75,18.9,-5382
-154.7333333,18.9,-5389
-154.7166667,18.9,-5404
-154.7,18.9,-5415
-154.6833333,18.9,-5421
-154.6666667,18.9,-5421
-154.65,18.9,-5415
-154.6333333,18.9,-5420
-154.6166667,18.9,-5427
-154.6,18.9,-5431
-154.5833333,18.9,-5434
-154.5666667,18.9,-5433
-154.55,18.9,-5411
-154.5333333,18.9,-5388
-154.5166667,18.9,-5364
-154.5,18.9,-5342
-154.4833333,18.9,-5319
-154.4666667,18.9,-5305
-154.45,18.9,-5420
-154.4333333,18.9,-5461
-154.4166667,18.9,-5448
-154.4,18.9,-5434
-154.3833333,18.9,-5426
-154.3666667,18.9,-5423
-154.35,18.9,-5422
-154.3333333,18.9,-5421
-154.3166667,18.9,-5418
-154.3,18.9,-5412
-154.2833333,18.9,-5405
-154.2666667,18.9,-5396
-154.25,18.9,-5389
-154.2333333,18.9,-5382
-154.2166667,18.9,-5375
-154.2,18.9,-5367
-154.1833333,18.9,-5360
-154.1666667,18.9,-5356
-154.15,18.9,-5353
-154.1333333,18.9,-5349
-154.1166667,18.9,-5343
-154.1,18.9,-5337
-154.0833333,18.9,-5327
-154.0666667,18.9,-5316
-154.05,18.9,-5306
-154.0333333,18.9,-5303
-154.0166667,18.9,-5300
-156.9833333,18.91666667,-4273
-156.9666667,18.91666667,-4303
-156.95,18.91666667,-4235
-156.9333333,18.91666667,-4248
-156.9166667,18.91666667,-4249
-156.9,18.91666667,-4335
-156.8833333,18.91666667,-4394
-156.8666667,18.91666667,-4497
-156.85,18.91666667,-4512
-156.8333333,18.91666667,-4514
-156.8166667,18.91666667,-4522
-156.8,18.91666667,-4528
-156.7833333,18.91666667,-4566
-156.7666667,18.91666667,-4575
-156.75,18.91666667,-4576
-156.7333333,18.91666667,-4568
-156.7166667,18.91666667,-4538
-156.7,18.91666667,-4569
-156.6833333,18.91666667,-4595
-156.6666667,18.91666667,-4615
-156.65,18.91666667,-4630
-156.6333333,18.91666667,-4650
-156.6166667,18.91666667,-4666
-156.6,18.91666667,-4691
-156.5833333,18.91666667,-4663
-156.5666667,18.91666667,-4653
-156.55,18.91666667,-4648
-156.5333333,18.91666667,-4637
-156.5166667,18.91666667,-4622
-156.5,18.91666667,-4616
-156.4833333,18.91666667,-4609
-156.4666667,18.91666667,-4591
-156.45,18.91666667,-4568
-156.4333333,18.91666667,-4532
-156.4166667,18.91666667,-4481
-156.4,18.91666667,-4187
-156.3833333,18.91666667,-4202
-156.3666667,18.91666667,-3857
-156.35,18.91666667,-3931
-156.3333333,18.91666667,-4133
-156.3166667,18.91666667,-4461
-156.3,18.91666667,-4508
-156.2833333,18.91666667,-4512
-156.2666667,18.91666667,-4478
-156.25,18.91666667,-4429
-156.2333333,18.91666667,-4400
-156.2166667,18.91666667,-4369
-156.2,18.91666667,-4247
-156.1833333,18.91666667,-4298
-156.1666667,18.91666667,-4234
-156.15,18.91666667,-4197
-156.1333333,18.91666667,-3934
-156.1166667,18.91666667,-3580
-156.1,18.91666667,-3655
-156.0833333,18.91666667,-3538
-156.0666667,18.91666667,-3739
-156.05,18.91666667,-3509
-156.0333333,18.91666667,-2939
-156.0166667,18.91666667,-3505
-156,18.91666667,-3427
-155.9833333,18.91666667,-3238
-155.9666667,18.91666667,-2773
-155.95,18.91666667,-2658
-155.9333333,18.91666667,-2600
-155.9166667,18.91666667,-2456
-155.9,18.91666667,-2177
-155.8833333,18.91666667,-1880
-155.8666667,18.91666667,-1333
-155.85,18.91666667,-858
-155.8333333,18.91666667,-1423
-155.8166667,18.91666667,-1533
-155.8,18.91666667,-1614
-155.7833333,18.91666667,-1677
-155.7666667,18.91666667,-1687
-155.75,18.91666667,-1574
-155.7333333,18.91666667,-1444
-155.7166667,18.91666667,-1171
-155.7,18.91666667,-590
-155.6833333,18.91666667,-3
-155.6666667,18.91666667,0
-155.65,18.91666667,-77
-155.6333333,18.91666667,-158
-155.6166667,18.91666667,-601
-155.6,18.91666667,-1116
-155.5833333,18.91666667,-1509
-155.5666667,18.91666667,-1991
-155.55,18.91666667,-2341
-155.5333333,18.91666667,-2780
-155.5166667,18.91666667,-3055
-155.5,18.91666667,-3282
-155.4833333,18.91666667,-3358
-155.4666667,18.91666667,-3278
-155.45,18.91666667,-3364
-155.4333333,18.91666667,-3414
-155.4166667,18.91666667,-3481
-155.4,18.91666667,-3468
-155.3833333,18.91666667,-3250
-155.3666667,18.91666667,-3232
-155.35,18.91666667,-3283
-155.3333333,18.91666667,-3096
-155.3166667,18.91666667,-2769
-155.3,18.91666667,-2251
-155.2833333,18.91666667,-1846
-155.2666667,18.91666667,-1140
-155.25,18.91666667,-1182
-155.2333333,18.91666667,-1680
-155.2166667,18.91666667,-2798
-155.2,18.91666667,-3404
-155.1833333,18.91666667,-3902
-155.1666667,18.91666667,-4259
-155.15,18.91666667,-4426
-155.1333333,18.91666667,-4510
-155.1166667,18.91666667,-4538
-155.1,18.91666667,-4557
-155.0833333,18.91666667,-4576
-155.0666667,18.91666667,-4608
-155.05,18.91666667,-4562
-155.0333333,18.91666667,-4465
-155.0166667,18.91666667,-4553
-155,18.91666667,-4825
-154.9833333,18.91666667,-4956
-154.9666667,18.91666667,-5003
-154.95,18.91666667,-5022
-154.9333333,18.91666667,-5043
-154.9166667,18.91666667,-5077
-154.9,18.91666667,-5095
-154.8833333,18.91666667,-5130
-154.8666667,18.91666667,-5117
-154.85,18.91666667,-5169
-154.8333333,18.91666667,-5250
-154.8166667,18.91666667,-5289
-154.8,18.91666667,-5312
-154.7833333,18.91666667,-5330
-154.7666667,18.91666667,-5367
-154.75,18.91666667,-5384
-154.7333333,18.91666667,-5392
-154.7166667,18.91666667,-5415
-154.7,18.91666667,-5420
-154.6833333,18.91666667,-5424
-154.6666667,18.91666667,-5426
-154.65,18.91666667,-5422
-154.6333333,18.91666667,-5428
-154.6166667,18.91666667,-5433
-154.6,18.91666667,-5436
-154.5833333,18.91666667,-5437
-154.5666667,18.91666667,-5431
-154.55,18.91666667,-5411
-154.5333333,18.91666667,-5388
-154.5166667,18.91666667,-5365
-154.5,18.91666667,-5340
-154.4833333,18.91666667,-5317
-154.4666667,18.91666667,-5305
-154.45,18.91666667,-5452
-154.4333333,18.91666667,-5468
-154.4166667,18.91666667,-5446
-154.4,18.91666667,-5440
-154.3833333,18.91666667,-5439
-154.3666667,18.91666667,-5436
-154.35,18.91666667,-5434
-154.3333333,18.91666667,-5430
-154.3166667,18.91666667,-5425
-154.3,18.91666667,-5419
-154.2833333,18.91666667,-5412
-154.2666667,18.91666667,-5403
-154.25,18.91666667,-5396
-154.2333333,18.91666667,-5389
-154.2166667,18.91666667,-5383
-154.2,18.91666667,-5377
-154.1833333,18.91666667,-5372
-154.1666667,18.91666667,-5367
-154.15,18.91666667,-5363
-154.1333333,18.91666667,-5358
-154.1166667,18.91666667,-5352
-154.1,18.91666667,-5346
-154.0833333,18.91666667,-5338
-154.0666667,18.91666667,-5320
-154.05,18.91666667,-5305
-154.0333333,18.91666667,-5307
-154.0166667,18.91666667,-5305
-156.9833333,18.93333333,-4384
-156.9666667,18.93333333,-4325
-156.95,18.93333333,-4279
-156.9333333,18.93333333,-4216
-156.9166667,18.93333333,-4199
-156.9,18.93333333,-4290
-156.8833333,18.93333333,-4335
-156.8666667,18.93333333,-4486
-156.85,18.93333333,-4496
-156.8333333,18.93333333,-4484
-156.8166667,18.93333333,-4501
-156.8,18.93333333,-4521
-156.7833333,18.93333333,-4548
-156.7666667,18.93333333,-4567
-156.75,18.93333333,-4560
-156.7333333,18.93333333,-4582
-156.7166667,18.93333333,-4585
-156.7,18.93333333,-4582
-156.6833333,18.93333333,-4603
-156.6666667,18.93333333,-4616
-156.65,18.93333333,-4642
-156.6333333,18.93333333,-4675
-156.6166667,18.93333333,-4702
-156.6,18.93333333,-4689
-156.5833333,18.93333333,-4670
-156.5666667,18.93333333,-4657
-156.55,18.93333333,-4650
-156.5333333,18.93333333,-4645
-156.5166667,18.93333333,-4637
-156.5,18.93333333,-4605
-156.4833333,18.93333333,-4590
-156.4666667,18.93333333,-4580
-156.45,18.93333333,-4576
-156.4333333,18.93333333,-4508
-156.4166667,18.93333333,-4499
-156.4,18.93333333,-4364
-156.3833333,18.93333333,-4164
-156.3666667,18.93333333,-3944
-156.35,18.93333333,-3874
-156.3333333,18.93333333,-3905
-156.3166667,18.93333333,-4370
-156.3,18.93333333,-4471
-156.2833333,18.93333333,-4490
-156.2666667,18.93333333,-4465
-156.25,18.93333333,-4418
-156.2333333,18.93333333,-4399
-156.2166667,18.93333333,-4367
-156.2,18.93333333,-4314
-156.1833333,18.93333333,-4261
-156.1666667,18.93333333,-4180
-156.15,18.93333333,-4067
-156.1333333,18.93333333,-3664
-156.1166667,18.93333333,-3606
-156.1,18.93333333,-3581
-156.0833333,18.93333333,-3512
-156.0666667,18.93333333,-3636
-156.05,18.93333333,-3071
-156.0333333,18.93333333,-2725
-156.0166667,18.93333333,-3122
-156,18.93333333,-3216
-155.9833333,18.93333333,-3070
-155.9666667,18.93333333,-2797
-155.95,18.93333333,-2477
-155.9333333,18.93333333,-2316
-155.9166667,18.93333333,-2177
-155.9,18.93333333,-2109
-155.8833333,18.93333333,-1830
-155.8666667,18.93333333,-1215
-155.85,18.93333333,-954
-155.8333333,18.93333333,-1404
-155.8166667,18.93333333,-1458
-155.8,18.93333333,-1531
-155.7833333,18.93333333,-1551
-155.7666667,18.93333333,-1458
-155.75,18.93333333,-1229
-155.7333333,18.93333333,-1107
-155.7166667,18.93333333,-887
-155.7,18.93333333,-409
-155.6833333,18.93333333,41
-155.6666667,18.93333333,69
-155.65,18.93333333,25
-155.6333333,18.93333333,-59
-155.6166667,18.93333333,-154
-155.6,18.93333333,-790
-155.5833333,18.93333333,-1262
-155.5666667,18.93333333,-1824
-155.55,18.93333333,-2235
-155.5333333,18.93333333,-2567
-155.5166667,18.93333333,-2845
-155.5,18.93333333,-3027
-155.4833333,18.93333333,-2971
-155.4666667,18.93333333,-2888
-155.45,18.93333333,-2614
-155.4333333,18.93333333,-2798
-155.4166667,18.93333333,-2835
-155.4,18.93333333,-2850
-155.3833333,18.93333333,-2896
-155.3666667,18.93333333,-2916
-155.35,18.93333333,-2834
-155.3333333,18.93333333,-2629
-155.3166667,18.93333333,-2436
-155.3,18.93333333,-2231
-155.2833333,18.93333333,-1769
-155.2666667,18.93333333,-1179
-155.25,18.93333333,-1121
-155.2333333,18.93333333,-1762
-155.2166667,18.93333333,-2936
-155.2,18.93333333,-3366
-155.1833333,18.93333333,-3889
-155.1666667,18.93333333,-4191
-155.15,18.93333333,-4325
-155.1333333,18.93333333,-4399
-155.1166667,18.93333333,-4333
-155.1,18.93333333,-4311
-155.0833333,18.93333333,-4338
-155.0666667,18.93333333,-4389
-155.05,18.93333333,-4447
-155.0333333,18.93333333,-4504
-155.0166667,18.93333333,-4658
-155,18.93333333,-4773
-154.9833333,18.93333333,-4876
-154.9666667,18.93333333,-4939
-154.95,18.93333333,-4978
-154.9333333,18.93333333,-5012
-154.9166667,18.93333333,-5046
-154.9,18.93333333,-5080
-154.8833333,18.93333333,-5108
-154.8666667,18.93333333,-5224
-154.85,18.93333333,-5256
-154.8333333,18.93333333,-5257
-154.8166667,18.93333333,-5256
-154.8,18.93333333,-5305
-154.7833333,18.93333333,-5338
-154.7666667,18.93333333,-5363
-154.75,18.93333333,-5379
-154.7333333,18.93333333,-5395
-154.7166667,18.93333333,-5416
-154.7,18.93333333,-5419
-154.6833333,18.93333333,-5423
-154.6666667,18.93333333,-5428
-154.65,18.93333333,-5426
-154.6333333,18.93333333,-5428
-154.6166667,18.93333333,-5433
-154.6,18.93333333,-5436
-154.5833333,18.93333333,-5436
-154.5666667,18.93333333,-5428
-154.55,18.93333333,-5411
-154.5333333,18.93333333,-5388
-154.5166667,18.93333333,-5363
-154.5,18.93333333,-5338
-154.4833333,18.93333333,-5313
-154.4666667,18.93333333,-5305
-154.45,18.93333333,-5425
-154.4333333,18.93333333,-5466
-154.4166667,18.93333333,-5456
-154.4,18.93333333,-5448
-154.3833333,18.93333333,-5447
-154.3666667,18.93333333,-5445
-154.35,18.93333333,-5442
-154.3333333,18.93333333,-5437
-154.3166667,18.93333333,-5432
-154.3,18.93333333,-5424
-154.2833333,18.93333333,-5416
-154.2666667,18.93333333,-5409
-154.25,18.93333333,-5403
-154.2333333,18.93333333,-5398
-154.2166667,18.93333333,-5393
-154.2,18.93333333,-5387
-154.1833333,18.93333333,-5382
-154.1666667,18.93333333,-5376
-154.15,18.93333333,-5371
-154.1333333,18.93333333,-5365
-154.1166667,18.93333333,-5359
-154.1,18.93333333,-5354
-154.0833333,18.93333333,-5343
-154.0666667,18.93333333,-5324
-154.05,18.93333333,-5310
-154.0333333,18.93333333,-5313
-154.0166667,18.93333333,-5307
-156.9833333,18.95,-4404
