SAMPLE ID	CALCULATED AGE	CALCULATED MAX AGE	CALCULATED MIN AGE	LATITUDE	LONGITUDE	STATE
BHS-3	4	6	2	44.7787	-121.9098	OREGON
BD-16	4	6	2	44.965	-121.9025	OREGON
1	4	5	3	46.824	-121.204	WASHINGTON
2	4	5	3	46.758	-121.247	WASHINGTON
TR-20	4	7	2	44.666	-121.977	OREGON
TR-17	4	7	2	44.658	-121.952	OREGON
TR-34	4	7	2	44.568	-121.892	OREGON
66L-234D	4	4.4	3.6	36.7233	-105.9718	NEW MEXICO
66L-234C	4	4.4	3.6	36.7233	-105.9718	NEW MEXICO
66L-234B	4	4.4	3.6	36.7233	-105.9718	NEW MEXICO
TAP-15	4	5	3	19.86	-103.8	JALISCO
AY-508	4	5	3	20.14	-104.31	JALISCO
14	4	7	2	44.718	-121.951	OREGON
CAM18	4	5	3	20.275	-100.1805	QUERETARO
MQ51	4	5	3	20.09	-103.15	JALISCO
KA1876	4	4.1	3.9	38.1825	-118.6992	NEVADA
MAS506	4	5	3	20.77	-103.37	MEXICO
MAS515	4	5	3	20.6	-103.3	MEXICO
379	4	5	3	21.5	-105.08	NAYARIT
NT 35	4	5	3	19.73	-96.43	VERACRUZ-LLAVE
NT 43	4	5	3	19.44	-96.59	VERACRUZ-LLAVE
U 10	4	5	3	19.75	-96.44	VERACRUZ-LLAVE
U 5.12	4	5	3	19.76	-96.63	VERACRUZ-LLAVE
U 53	4	5	3	19.76	-96.62	VERACRUZ-LLAVE
U 55	4	5	3	19.76	-96.63	VERACRUZ-LLAVE
U 75	4	5	3	19.63	-96.47	VERACRUZ-LLAVE
U 7b	4	5	3	19.74	-96.41	VERACRUZ-LLAVE
U 9	4	5	3	19.75	-96.43	VERACRUZ-LLAVE
NT 48	4	5	3	19.43	-96.69	VERACRUZ-LLAVE
WK95	4	9	0.5	34.238766	-109.59708	ARIZONA
WK92	4	9	0.5	34.149364	-109.50751	ARIZONA
V254	4	9	0.5	34.303543	-109.70601	ARIZONA
WK68	4	9	0.5	34.20095	-109.53249	ARIZONA
WK58	4	9	0.5	34.1905	-109.59546	ARIZONA
WK60	4	9	0.5	34.192497	-109.59984	ARIZONA
WK45	4	9	0.5	34.20057	-109.55286	ARIZONA
WK53	4	9	0.5	34.17725	-109.56657	ARIZONA
WK31	4	9	0.5	34.212105	-109.6005	ARIZONA
WK166	4	9	0.5	34.1399	-109.5403	ARIZONA
WK104	4	9	0.5	34.210762	-109.50456	ARIZONA
V253	4	9	0.5	34.29801	-109.70163	ARIZONA
V248	4	9	0.5	34.25009	-109.72095	ARIZONA
CH220	4	9	0.5	34.324768	-109.52374	ARIZONA
SS6-2	4	9	0.5	34.176594	-109.41576	ARIZONA
SN95	4	9	0.5	34.194675	-109.37688	ARIZONA
SN96	4	9	0.5	34.12951	-109.37774	ARIZONA
SR188	4	9	0.5	34.388226	-110.06559	ARIZONA
SN57	4	9	0.5	34.161976	-109.38326	ARIZONA
SN73	4	9	0.5	34.130993	-109.49238	ARIZONA
SN55	4	9	0.5	34.144794	-109.45269	ARIZONA
SN56	4	9	0.5	34.13408	-109.41086	ARIZONA
SN29	4	9	0.5	34.230663	-109.40229	ARIZONA
SN26	4	9	0.5	34.211525	-109.43936	ARIZONA
SN13	4	9	0.5	34.159546	-109.4622	ARIZONA
SN23	4	9	0.5	34.20429	-109.46392	ARIZONA
SN19	4	9	0.5	34.16879	-109.49038	ARIZONA
SN14	4	9	0.5	34.170692	-109.4643	ARIZONA
SN15	4	9	0.5	34.16031	-109.4723	ARIZONA
SF1-2	4	9	0.5	34.301544	-109.56667	ARIZONA
S93	4	9	0.5	34.165524	-109.34266	ARIZONA
S92	4	9	0.5	34.15493	-109.35009	ARIZONA
S39-7	4	9	0.5	34.252823	-109.30269	ARIZONA
S40-7	4	9	0.5	34.254726	-109.31068	ARIZONA
S38-7	4	9	0.5	34.25777	-109.30583	ARIZONA
S34-7	4	9	0.5	34.297634	-109.86562	ARIZONA
S35-7	4	9	0.5	34.44972	-109.80295	ARIZONA
S26-7	4	9	0.5	34.198303	-109.65808	ARIZONA
RT5	4	9	0.5	34.26549	-109.57456	ARIZONA
R34	4	9	0.5	34.153324	-109.59689	ARIZONA
R29	4	9	0.5	34.317818	-109.51917	ARIZONA
LLS98	4	9	0.5	34.31529	-109.39658	ARIZONA
LLS89	4	9	0.5	34.328487	-109.48638	ARIZONA
LLS82	4	9	0.5	34.258648	-109.41695	ARIZONA
LLS83	4	9	0.5	34.276646	-109.38211	ARIZONA
LLS84	4	9	0.5	34.2854	-109.40372	ARIZONA
LLS71	4	9	0.5	34.26271	-109.46316	ARIZONA
LLS62	4	9	0.5	34.29174	-109.49276	ARIZONA
L4	4	9	0.5	34.283947	-109.32449	ARIZONA
HC144	4	9	0.5	34.102203	-109.64066	ARIZONA
GP151	4	9	0.5	34.024185	-109.51546	ARIZONA
GP147	4	9	0.5	34.122845	-109.566	ARIZONA
GP139	4	9	0.5	34.09334	-109.5602	ARIZONA
GP133	4	9	0.5	34.0691	-109.55182	ARIZONA
GP137	4	9	0.5	34.09039	-109.58189	ARIZONA
GP131	4	9	0.5	34.062874	-109.51094	ARIZONA
GP132	4	9	0.5	34.06449	-109.50803	ARIZONA
GP126	4	9	0.5	34.075382	-109.53421	ARIZONA
GP127	4	9	0.5	34.07938	-109.52317	ARIZONA
GP128	4	9	0.5	34.056877	-109.53925	ARIZONA
GP129	4	9	0.5	34.08944	-109.5146	ARIZONA
GP118	4	9	0.5	34.11523	-109.55524	ARIZONA
GP121	4	9	0.5	34.109806	-109.52412	ARIZONA
G49	4	9	0.5	34.05207	-109.49361	ARIZONA
G50	4	9	0.5	34.07597	-109.48553	ARIZONA
G42	4	9	0.5	34.122086	-109.40943	ARIZONA
G43	4	9	0.5	34.11742	-109.41866	ARIZONA
G40	4	9	0.5	34.106476	-109.4259	ARIZONA
FP2	4	9	0.5	34.084156	-109.48676	ARIZONA
G35	4	9	0.5	34.083965	-109.50095	ARIZONA
G36	4	9	0.5	34.08863	-109.47401	ARIZONA
FM1-2	4	9	0.5	34.336853	-109.58104	ARIZONA
CP2	4	9	0.5	34.093674	-109.43132	ARIZONA
CH7	4	9	0.5	34.318962	-109.54202	ARIZONA
CP1-2	4	9	0.5	34.238365	-109.53487	ARIZONA
BB192	4	9	0.5	34.200855	-109.73579	ARIZONA
CH264	4	9	0.5	34.36025	-109.59498	ARIZONA
CH244	4	9	0.5	34.37163	-109.54297	ARIZONA
CH257	4	9	0.5	34.360058	-109.61773	ARIZONA
CH263	4	9	0.5	34.347878	-109.59631	ARIZONA
CH234	4	9	0.5	34.353836	-109.54649	ARIZONA
CH236	4	9	0.5	34.259132	-109.61868	ARIZONA
CH243	4	9	0.5	34.36145	-109.52859	ARIZONA
CH230	4	9	0.5	34.272457	-109.5994	ARIZONA
CH225	4	9	0.5	34.319153	-109.57761	ARIZONA
CH218	4	9	0.5	34.30402	-109.57866	ARIZONA
CH215	4	9	0.5	34.30059	-109.57171	ARIZONA
CH213	4	9	0.5	34.260445	-109.53859	ARIZONA
CH214	4	9	0.5	34.284725	-109.56343	ARIZONA
CH177	4	9	0.5	34.261303	-109.5344	ARIZONA
CH1	4	9	0.5	34.30868	-109.55933	ARIZONA
C268	4	9	0.5	34.42459	-109.58798	ARIZONA
C265	4	9	0.5	34.383625	-109.5542	ARIZONA
BB246	4	9	0.5	34.236767	-109.73808	ARIZONA
BB250	4	9	0.5	34.245045	-109.71048	ARIZONA
BB186	4	9	0.5	34.178204	-109.72009	ARIZONA
BB170	4	9	0.5	34.18515	-109.68449	ARIZONA
BB163	4	9	0.5	34.251232	-109.65257	ARIZONA
BB165	4	9	0.5	34.232483	-109.67841	ARIZONA
BB160	4	9	0.5	34.14999	-109.69154	ARIZONA
BB124	4	9	0.5	34.21087	-109.64942	ARIZONA
BB116	4	9	0.5	34.17117	-109.65437	ARIZONA
BB117	4	9	0.5	34.173977	-109.66218	ARIZONA
BB113	4	9	0.5	34.171207	-109.63267	ARIZONA
804MC1	4	9	0.5	34.01969	-109.87176	ARIZONA
763SM	4	9	0.5	34.14354	-109.84578	ARIZONA
762SM	4	9	0.5	34.131023	-109.79676	ARIZONA
761SM	4	9	0.5	34.136734	-109.78534	ARIZONA
759BB	4	9	0.5	34.167313	-109.73466	ARIZONA
757BB	4	9	0.5	34.20095	-109.74213	ARIZONA
754BB	4	9	0.5	34.191624	-109.68602	ARIZONA
751BB	4	9	0.5	34.163116	-109.64095	ARIZONA
752BB	4	9	0.5	34.17583	-109.65456	ARIZONA
747CH	4	9	0.5	34.31369	-109.6222	ARIZONA
749OM	4	9	0.5	34.30913	-109.76944	ARIZONA
750BB	4	9	0.5	34.146183	-109.63353	ARIZONA
745CH	4	9	0.5	34.269127	-109.59455	ARIZONA
746V	4	9	0.5	34.25704	-109.63515	ARIZONA
742S	4	9	0.5	34.1575	-109.34952	ARIZONA
739GP	4	9	0.5	34.111423	-109.54753	ARIZONA
740GP	4	9	0.5	34.11095	-109.55962	ARIZONA
326MC	4	9	0.5	34.048847	-109.77058	ARIZONA
738GP	4	9	0.5	34.02057	-109.50799	ARIZONA
735G	4	9	0.5	34.094723	-109.46439	ARIZONA
736G	4	9	0.5	34.099003	-109.46192	ARIZONA
733SN	4	9	0.5	34.21038	-109.42599	ARIZONA
730LS	4	9	0.5	34.26623	-109.46706	ARIZONA
731LS	4	9	0.5	34.25786	-109.45184	ARIZONA
724CH	4	9	0.5	34.294796	-109.50318	ARIZONA
721GP	4	9	0.5	34.05345	-109.54363	ARIZONA
307IP	4	9	0.5	34.05034	-109.87928	ARIZONA
714SL	4	9	0.5	34.243572	-110.01881	ARIZONA
69IP	4	9	0.5	34.034477	-109.90602	ARIZONA
56L	4	9	0.5	34.184536	-109.94534	ARIZONA
505SM	4	9	0.5	34.159294	-109.76944	ARIZONA
500L	4	9	0.5	34.163715	-109.88766	ARIZONA
501SM	4	9	0.5	34.15853	-109.82008	ARIZONA
502SM	4	9	0.5	34.18262	-109.77972	ARIZONA
48SM	4	9	0.5	34.205273	-109.80818	ARIZONA
481OM	4	9	0.5	34.326454	-109.77934	ARIZONA
460OM	4	9	0.5	34.314312	-109.82494	ARIZONA
445SM	4	9	0.5	34.236027	-109.78115	ARIZONA
454SS	4	9	0.5	34.325695	-109.98388	ARIZONA
436SM	4	9	0.5	34.189095	-109.75783	ARIZONA
301IP	4	9	0.5	34.028957	-109.90041	ARIZONA
425SM	4	9	0.5	34.13036	-109.78248	ARIZONA
414MC#1	4	9	0.5	34.111866	-109.75102	ARIZONA
422MC	4	9	0.5	34.108597	-109.85444	ARIZONA
414MC	4	9	0.5	34.112343	-109.74989	ARIZONA
407MC	4	9	0.5	34.063126	-109.75916	ARIZONA
35OM	4	9	0.5	34.34587	-109.77515	ARIZONA
321MR	4	9	0.5	34.438965	-109.7959	ARIZONA
324MC	4	9	0.5	34.0498	-109.77611	ARIZONA
310MC	4	9	0.5	34.049484	-109.86282	ARIZONA
311MC	4	9	0.5	34.035587	-109.85891	ARIZONA
303MC	4	9	0.5	34.023975	-109.86862	ARIZONA
268IP	4	9	0.5	34.022358	-109.88061	ARIZONA
26MR	4	9	0.5	34.436993	-109.83578	ARIZONA
25MR	4	9	0.5	34.411854	-109.82312	ARIZONA
265IP	4	9	0.5	34.011505	-109.87499	ARIZONA
247IP	4	9	0.5	34.08141	-109.91259	ARIZONA
243SM	4	9	0.5	34.224136	-109.82741	ARIZONA
241MC	4	9	0.5	34.093655	-109.83473	ARIZONA
242MC	4	9	0.5	34.0691	-109.84721	ARIZONA
235IP	4	9	0.5	34.091022	-109.95152	ARIZONA
236FR	4	9	0.5	34.09159	-110.00768	ARIZONA
229L	4	9	0.5	34.22699	-109.89156	ARIZONA
225L	4	9	0.5	34.144997	-109.89822	ARIZONA
222aS	4	9	0.5	34.13921	-109.78981	ARIZONA
220SM	4	9	0.5	34.156006	-109.85767	ARIZONA
218SM	4	9	0.5	34.142204	-109.84634	ARIZONA
219SM	4	9	0.5	34.14782	-109.8473	ARIZONA
217SM	4	9	0.5	34.143635	-109.87043	ARIZONA
214IP	4	9	0.5	34.113102	-109.93924	ARIZONA
205L	4	9	0.5	34.1528	-109.91992	ARIZONA
174R	4	9	0.5	34.341652	-109.57285	ARIZONA
132L	4	9	0.5	34.131577	-109.93867	ARIZONA
128L	4	9	0.5	34.172886	-109.93505	ARIZONA
124L	4	9	0.5	34.243458	-109.94086	ARIZONA
126SLS	4	9	0.5	34.239006	-110.01053	ARIZONA
116LA	4	9	0.5	34.18482	-109.92201	ARIZONA
113L	4	9	0.5	34.187675	-109.92087	ARIZONA
112L	4	9	0.5	34.187485	-109.9222	ARIZONA
SM2	4	9	0.5	34.169834	-109.49029	ARIZONA
LH3	4	9	0.5	34.222916	-109.45782	ARIZONA
8-128-5	4	6	2	36.0412	-117.6662	CALIFORNIA
10	4	7	2	44.674	-121.989	OREGON
12	4	7	2	44.622	-122.044	OREGON
6561501	4	4.5	3.5	36.65	-106.6	NEW MEXICO
6561302	4	4.5	3.5	36.65	-106.6	NEW MEXICO
AY-500	4	5	3	20.12	-104.07	JALISCO
AY-501	4	5	3	20.09	-104.03	JALISCO
AY-510	4	5	3	20.16	-104.34	JALISCO
TAP-04	4	5	3	19.91	-103.81	JALISCO
Z-122	4	5	3	19.42	-100.43	MICHOACAN
Z-108	4	5	3	19.41	-100.41	MICHOACAN
Z-107	4	5	3	19.42	-100.425	MICHOACAN
TR-58	4	7	2	44.7178	-121.9497	OREGON
TR-88	4	7	2	44.716	-121.932	OREGON
79 LL-1126C	4	7	2	45.466	-121.7935	OREGON
HP26	4	5	3	20.425	-99.457	HIDALGO
HP22	4	5	3	20.29	-99.479	HIDALGO
HP20	4	5	3	20.3	-99.485	HIDALGO
HP15	4	5	3	20.357	-99.519	HIDALGO
HP18	4	5	3	20.35	-99.55	HIDALGO
HP09	4	5	3	20.42	-99.48	HIDALGO
HP31	4	5	3	20.388	-99.742	HIDALGO
HP27	4	5	3	20.425	-99.457	HIDALGO
HP12	4	5	3	20.305	-99.53	HIDALGO
BD-15	4	6	2	44.94	-121.8833	OREGON
BHS-10	4	6	2	44.7787	-121.9255	OREGON
BHS-18	4	6	2	44.7788	-121.9043	OREGON
BHS-19	4	6	2	44.7788	-121.9043	OREGON
BHS-11	4	6	2	44.7788	-121.9267	OREGON
91-41	4	4.4	3.6	35.9833	-116.27	CALIFORNIA
Am-21	4	5	3	20.134	-100.293	MICHOACAN
Am-35	4	5	3	20.134	-100.301	MICHOACAN
Am-255	4	5	3	20.134	-100.292	MICHOACAN
RYDRC	4	7	2	46.749	-121.285	WASHINGTON
GRTPC-1	4	7	2	46.516	-121.376	WASHINGTON
GRTP-2.5	4	7	2	46.513	-121.391	WASHINGTON
GRTP-7	4	7	2	46.512	-121.382	WASHINGTON
GRTPC-7	4	7	2	46.521	-121.384	WASHINGTON
GRTP-5	4	7	2	46.512	-121.385	WASHINGTON
GRTPE-2	4	7	2	46.516	-121.371	WASHINGTON
CAM16	4	5	3	20.1735	-100.19717	QUERETARO
CAM21	4	5	3	20.1	-100.15967	QUERETARO
CAM22	4	5	3	20.115168	-100.06667	QUERETARO
CAM13	4	5	3	20.134666	-100.29583	MICHOACAN
CAM14	4	5	3	20.133333	-100.29433	MICHOACAN
CAM15	4	5	3	20.275	-100.15833	QUERETARO
CAM09	4	5	3	20.147167	-100.17216	QUERETARO
CAM07	4	5	3	20.170834	-100.16267	QUERETARO
CAM05	4	5	3	20.169333	-100.16666	QUERETARO
CAM02	4	5	3	20.172167	-100.15683	QUERETARO
CAM03	4	5	3	20.156834	-100.15417	QUERETARO
CAM04	4	5	3	20.136	-100.11383	QUERETARO
CAM01	4	5	3	20.358334	-100.118	QUERETARO
ME 47	4	5	3	20.3	-98.25	HIDALGO
ME 80	4	5	3	20.333334	-98.225	HIDALGO
68L-14B	4	4.5	3.5	36.8833	-105.9333	NEW MEXICO
MQ50	4	5	3	20.22	-103.37	JALISCO
V251	4	9	0.5	34.30208	-109.65714	ARIZONA
WK41	4	9	0.5	34.225506	-109.52783	ARIZONA
WK42	4	9	0.5	34.24265	-109.53906	ARIZONA
SN30	4	9	0.5	34.219204	-109.45688	ARIZONA
SN31	4	9	0.5	34.232056	-109.45393	ARIZONA
SN33	4	9	0.5	34.1903	-109.42223	ARIZONA
SN51	4	9	0.5	34.14789	-109.40105	ARIZONA
GP125	4	9	0.5	34.083946	-109.53564	ARIZONA
213L	4	9	0.5	34.163708	-109.97865	ARIZONA
BB162	4	9	0.5	34.154083	-109.71771	ARIZONA
CH210	4	9	0.5	34.290817	-109.54134	ARIZONA
E79	4	9	0.5	34.115707	-109.32689	ARIZONA
G41	4	9	0.5	34.10952	-109.40334	ARIZONA
100IP	4	9	0.5	34.124523	-109.9539	ARIZONA
131L	4	9	0.5	34.133385	-109.93648	ARIZONA
EM-169	4	7	2	44.4072	-122.1168	OREGON
No Sample Name	4	5	4	38.9868	-122.6742	CALIFORNIA
75-K-54	4	4.2	3.8	38.5461	-119.7544	CALIFORNIA
3	4	5	3	46.763	-121.237	WASHINGTON
MAS428	4	5	3	20.78	-104.568	JALISCO
248	4	5	3	20.637	-104.5	JALISCO
255	4	5	3	20.67	-104.576	JALISCO
112	4	5	3	20.67	-104.576	JALISCO
113	4	5	3	20.67	-104.576	JALISCO
CTGH-2576	4	4.4	3.6	45.368	-121.83117	WASHINGTON
EM-370	4	7	2	44.3198	-122.0538	OREGON
EM-88	4	7	2	44.3684	-122.0989	OREGON
EM-326	4	7	2	44.3457	-122.1357	OREGON
BX-241	4	7	2	44.7336	-121.938	OREGON
BX-244	4	7	2	44.748	-121.9992	OREGON
BX-267	4	7	2	44.748	-121.9992	OREGON
BX-157B	4	7	2	44.6902	-121.9176	OREGON
EM-184	4	7	2	44.414	-122.129	OREGON
BX-179	4	7	2	44.7336	-121.9992	OREGON
EM-179	4	7	2	44.4217	-122.1244	OREGON
BX-159	4	7	2	44.7336	-121.9584	OREGON
EM-63	4	7	2	44.3923	-122.13	OREGON
BX-155B	4	7	2	44.7191	-121.9584	OREGON
CT-54	4	7	2	44.748	-121.9176	OREGON
BX-242	4	7	2	44.7336	-121.938	OREGON
BHS-12	4	6	2	44.7777	-121.9258	OREGON
BHS-4B	4	6	2	44.7783	-121.9118	OREGON
BHS-8	4	6	2	44.7785	-121.9235	OREGON
BHS-22	4	6	2	44.7765	-121.9495	OREGON
BR-142	4	6	2	44.87	-121.9067	OREGON
TR-92	4	7	2	44.608	-121.928	OREGON
TR-93	4	7	2	44.623	-121.911	OREGON
TR-94	4	7	2	44.615	-121.892	OREGON
TR-65	4	7	2	44.6609	-121.9867	OREGON
TR-67	4	7	2	44.658	-121.99	OREGON
TR-22	4	7	2	44.701	-121.924	OREGON
TR-13	4	7	2	44.706	-121.922	OREGON
TR-63	4	7	2	44.681	-121.921	OREGON
TR-44	4	7	2	44.676	-121.978	OREGON
66L-234E	4	4.4	3.6	36.7233	-105.9718	NEW MEXICO
66L-234D	4	4.4	3.6	36.7233	-105.9718	NEW MEXICO
AY-509	4	5	3	20.16	-104.34	JALISCO
AY-505	4	5	3	20.23	-104.22	JALISCO
AY-506	4	5	3	20.21	-104.24	JALISCO
AY-507	4	5	3	20.19	-104.25	JALISCO
CAN-2	4	4.4	3.6	38.1542	-118.0833	NEVADA
CAM17	4	5	3	20.169333	-100.25	QUERETARO
MQ54	4	5	3	20.2	-103.4	JALISCO
Hebes_Mtn_01	4	4.4	3.6	38.6828	-111.1119	UTAH
Factory_Butte_01	4	4.4	3.6	38.5136	-111.1703	UTAH
384	4	5	3	21.62	-105.16	NAYARIT
NH 19	4	5	3	19.59	-96.78	VERACRUZ-LLAVE
NH 21	4	5	3	19.61	-96.77	VERACRUZ-LLAVE
NT 32	4	5	3	19.73	-96.42	VERACRUZ-LLAVE
NT 33	4	5	3	19.74	-96.43	VERACRUZ-LLAVE
NT 58	4	5	3	19.69	-96.92	VERACRUZ-LLAVE
U 48	4	5	3	19.53	-96.67	VERACRUZ-LLAVE
U 5.11	4	5	3	19.76	-96.62	VERACRUZ-LLAVE
U 56	4	5	3	19.75	-96.43	VERACRUZ-LLAVE
U 57	4	5	3	19.76	-96.43	VERACRUZ-LLAVE
U 61	4	5	3	19.65	-96.42	VERACRUZ-LLAVE
U 63	4	5	3	19.71	-96.42	VERACRUZ-LLAVE
U 64	4	5	3	19.72	-96.42	VERACRUZ-LLAVE
U 67	4	5	3	19.7	-96.48	VERACRUZ-LLAVE
U 7	4	5	3	19.76	-96.43	VERACRUZ-LLAVE
U 74	4	5	3	19.65	-96.49	VERACRUZ-LLAVE
U 8	4	5	3	19.75	-96.43	VERACRUZ-LLAVE
SN9	4	9	0.5	34.189346	-109.40505	ARIZONA
NH 20	4	5	3	19.64	-96.76	VERACRUZ-LLAVE
S36-7	4	9	0.5	34.44087	-109.79438	ARIZONA
U 11	4	5	3	19.74	-96.44	VERACRUZ-LLAVE
389	4	5	3	21.4	-105.18	NAYARIT
G48	4	9	0.5	34.110996	-109.48305	ARIZONA
WK93	4	9	0.5	34.14527	-109.50461	ARIZONA
WK97	4	9	0.5	34.249805	-109.6004	ARIZONA
WK83	4	9	0.5	34.19381	-109.53611	ARIZONA
WK84	4	9	0.5	34.146946	-109.61269	ARIZONA
WK85	4	9	0.5	34.132565	-109.60212	ARIZONA
WK75	4	9	0.5	34.16931	-109.52698	ARIZONA
WK77	4	9	0.5	34.239983	-109.5521	ARIZONA
WK79	4	9	0.5	34.082157	-109.50047	ARIZONA
WK64	4	9	0.5	34.17236	-109.54516	ARIZONA
WK47	4	9	0.5	34.197712	-109.55163	ARIZONA
WK57	4	9	0.5	34.187263	-109.59508	ARIZONA
WK23	4	9	0.5	34.23351	-109.57018	ARIZONA
WK27	4	9	0.5	34.203728	-109.60136	ARIZONA
V255	4	9	0.5	34.31306	-109.73951	ARIZONA
V252	4	9	0.5	34.32172	-109.68811	ARIZONA
V241	4	9	0.5	34.3174	-109.65865	ARIZONA
V249	4	9	0.5	34.28818	-109.62981	ARIZONA
UP2	4	9	0.5	34.089916	-109.58323	ARIZONA
V172R	4	9	0.5	34.27676	-109.6478	ARIZONA
TP6	4	9	0.5	34.211514	-109.55753	ARIZONA
TP4	4	9	0.5	34.20904	-109.56114	ARIZONA
TH1	4	9	0.5	34.195724	-109.4604	ARIZONA
SN8	4	9	0.5	34.208668	-109.37955	ARIZONA
SN7	4	9	0.5	34.203148	-109.48048	ARIZONA
SN54	4	9	0.5	34.142414	-109.44659	ARIZONA
SN27	4	9	0.5	34.206383	-109.41443	ARIZONA
SN25	4	9	0.5	34.205624	-109.44603	ARIZONA
SN22B	4	9	0.5	34.146507	-109.45031	ARIZONA
SN20	4	9	0.5	34.176117	-109.47905	ARIZONA
SN21	4	9	0.5	34.15317	-109.47677	ARIZONA
SN16	4	9	0.5	34.183067	-109.47153	ARIZONA
SN17	4	9	0.5	34.188965	-109.45374	ARIZONA
SN18	4	9	0.5	34.175735	-109.45954	ARIZONA
SK3	4	9	0.5	34.32589	-109.65028	ARIZONA
SN10	4	9	0.5	34.192867	-109.42418	ARIZONA
SF2-2	4	9	0.5	34.303352	-109.57656	ARIZONA
S97	4	9	0.5	34.20467	-109.36622	ARIZONA
S41-7	4	9	0.5	34.25168	-109.31554	ARIZONA
S29-7	4	9	0.5	34.412025	-109.61782	ARIZONA
S15-7	4	9	0.5	34.15796	-109.76992	ARIZONA
RT4	4	9	0.5	34.273106	-109.574	ARIZONA
R11	4	9	0.5	34.20828	-109.5442	ARIZONA
R15	4	9	0.5	34.343994	-109.74389	ARIZONA
PD5	4	9	0.5	34.38848	-109.57447	ARIZONA
PD2	4	9	0.5	34.372776	-109.54791	ARIZONA
LLS90	4	9	0.5	34.2807	-109.4464	ARIZONA
LLS91	4	9	0.5	34.358383	-109.49342	ARIZONA
LLS88	4	9	0.5	34.32773	-109.45631	ARIZONA
LLS65	4	9	0.5	34.25681	-109.4465	ARIZONA
LLS67	4	9	0.5	34.26623	-109.46573	ARIZONA
LLS70	4	9	0.5	34.25938	-109.46858	ARIZONA
LLS64	4	9	0.5	34.289074	-109.48115	ARIZONA
LLS63	4	9	0.5	34.287838	-109.49276	ARIZONA
LL81	4	9	0.5	34.27083	-109.36774	ARIZONA
JCMM3	4	9	0.5	34.11228	-109.4061	ARIZONA
JCAP3	4	9	0.5	34.095196	-109.46192	ARIZONA
JC11	4	9	0.5	34.287582	-109.56095	ARIZONA
GP237	4	9	0.5	34.048454	-109.50542	ARIZONA
GP153	4	9	0.5	34.012	-109.51936	ARIZONA
GP154	4	9	0.5	34.059258	-109.55772	ARIZONA
GP158	4	9	0.5	34.03851	-109.55762	ARIZONA
GP149	4	9	0.5	34.043457	-109.52117	ARIZONA
GP150	4	9	0.5	34.02628	-109.53098	ARIZONA
GP148	4	9	0.5	34.10582	-109.59422	ARIZONA
GP138	4	9	0.5	34.078712	-109.56143	ARIZONA
GP140	4	9	0.5	34.09058	-109.56105	ARIZONA
GP145	4	9	0.5	34.148468	-109.66189	ARIZONA
GP135	4	9	0.5	34.07719	-109.57266	ARIZONA
GP130	4	9	0.5	34.055737	-109.53268	ARIZONA
GP1	4	9	0.5	34.107616	-109.56409	ARIZONA
G59	4	9	0.5	34.082157	-109.45469	ARIZONA
G60	4	9	0.5	34.104427	-109.46487	ARIZONA
G80	4	9	0.5	34.09829	-109.38326	ARIZONA
G47	4	9	0.5	34.10757	-109.47124	ARIZONA
G45	4	9	0.5	34.11491	-109.44946	ARIZONA
G38	4	9	0.5	34.086155	-109.45431	ARIZONA
G37	4	9	0.5	34.08511	-109.46439	ARIZONA
CH222	4	9	0.5	34.30712	-109.60231	ARIZONA
CX2	4	9	0.5	34.23533	-109.3666	ARIZONA
CL260	4	9	0.5	34.37643	-109.63962	ARIZONA
CH238	4	9	0.5	34.3296	-109.59103	ARIZONA
CH232	4	9	0.5	34.339653	-109.52964	ARIZONA
CH233	4	9	0.5	34.358307	-109.54715	ARIZONA
CH229	4	9	0.5	34.28561	-109.62411	ARIZONA
CH231	4	9	0.5	34.338093	-109.54449	ARIZONA
CH224	4	9	0.5	34.31226	-109.61221	ARIZONA
CH228	4	9	0.5	34.29313	-109.61173	ARIZONA
CH219	4	9	0.5	34.309635	-109.52802	ARIZONA
CH216	4	9	0.5	34.30611	-109.55952	ARIZONA
CH217	4	9	0.5	34.310585	-109.56239	ARIZONA
CH211	4	9	0.5	34.307377	-109.5097	ARIZONA
CH212	4	9	0.5	34.30376	-109.51222	ARIZONA
CH206	4	9	0.5	34.276817	-109.50542	ARIZONA
CH208	4	9	0.5	34.291008	-109.52888	ARIZONA
CH209	4	9	0.5	34.286438	-109.51984	ARIZONA
CH108	4	9	0.5	34.263226	-109.59098	ARIZONA
BB164	4	9	0.5	34.242477	-109.64476	ARIZONA
CH178	4	9	0.5	34.264442	-109.52498	ARIZONA
C269	4	9	0.5	34.43332	-109.58389	ARIZONA
C270	4	9	0.5	34.42856	-109.55952	ARIZONA
C258	4	9	0.5	34.381187	-109.62201	ARIZONA
C266	4	9	0.5	34.381626	-109.56095	ARIZONA
BM3	4	9	0.5	34.182304	-109.46839	ARIZONA
BK1	4	9	0.5	34.273712	-109.64153	ARIZONA
BK3	4	9	0.5	34.27305	-109.64771	ARIZONA
BB198	4	9	0.5	34.19657	-109.71286	ARIZONA
BB199	4	9	0.5	34.20847	-109.70629	ARIZONA
BB201	4	9	0.5	34.21916	-109.70953	ARIZONA
BB187	4	9	0.5	34.169445	-109.72647	ARIZONA
BB182	4	9	0.5	34.139782	-109.74608	ARIZONA
BB185	4	9	0.5	34.158463	-109.74883	ARIZONA
BB171	4	9	0.5	34.19181	-109.70686	ARIZONA
